level,regime_family,oracle_mode,xgb_config_id,delta_prauc_median,delta_prauc_p10,delta_prauc_p90,delta_prauc_std,delta_prauc_iqr,prauc_raw_median,prauc_oracle_median,ratio_scale_invariance_raw_median,ratio_scale_invariance_oracle_median,product_comp_invariance_raw_median,product_comp_invariance_oracle_median,iso_var_ratio_raw_median,iso_var_ratio_oracle_median,iso_var_product_raw_median,iso_var_product_oracle_median,dominance_train_mean_median,dominance_train_p90_median,dominance_test_mean_median,dominance_test_p90_median,n_runs,delta_prauc_pos_rate_frac_pos,delta_prauc_pos_rate_ci_lo,delta_prauc_pos_rate_ci_hi,delta_prauc_pos_rate_n_eff
1,mixture_extremes,oracle_coords_only,baseline,0.011396699931821505,0.003070533859874741,0.02197734771777002,0.007885881616253539,0.011482533657837884,0.31777246998030517,0.32916916991212664,0.004990991616249084,0.0019761566795408725,0.009172545859217644,0.003650735853612423,4.546012306907491e-05,9.498237647236833e-06,0.0001584818474612447,2.5990143785546407e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,mixture_extremes,oracle_coords_only,depth4_light,0.005711293234994405,-0.00028959430736547054,0.012456580121221472,0.005883542598344204,0.006079294900099563,0.33097574132428836,0.33177683989011836,0.009921938362717628,0.0009894694656133651,0.012836141837760806,0.0035520800851285457,0.00020480189483022636,3.07836962814072e-06,0.00034154736941042433,2.598722870814496e-05,,,,,6,0.8333333333333334,0.43649717781352987,0.9699466302516935,6.0
1,mixture_extremes,oracle_coords_only,depth7_high_capacity,0.019109386907586623,0.010539896886493483,0.03116849227646004,0.009254219451537385,0.014882567785641163,0.3117810880764229,0.33045794849142485,0.007824527031183243,0.001320845241844654,0.011128580751642584,0.002637059334665537,0.00011830910883366362,8.049569944699795e-06,0.00028794330154162856,1.6245659474890676e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,mixture_extremes,oracle_s_only,baseline,0.011752670502618134,0.0005752209341027686,0.023385956079828005,0.009663776825766078,0.014188971886337179,0.31777246998030517,0.3270953988308944,0.004990991616249084,0.0020555067509412765,0.009172545859217644,0.0024876328647136688,4.546012306907491e-05,7.834999759005781e-06,0.0001584818474612447,1.4528297951269345e-05,,,,,6,0.8333333333333334,0.43649717781352987,0.9699466302516935,6.0
1,mixture_extremes,oracle_s_only,depth4_light,0.00493725122371004,-0.00841107507803096,0.011264916269245723,0.008488246555338872,0.012082099017277699,0.33097574132428836,0.33022583167351244,0.009921938362717628,0.0017855157762765885,0.012836141837760806,0.0033666042059659956,0.00020480189483022636,6.7496539980414565e-06,0.00034154736941042433,3.459813118719673e-05,,,,,6,0.6666666666666666,0.299993315138392,0.9032285888942195,6.0
1,mixture_extremes,oracle_s_only,depth7_high_capacity,0.011134987182208567,0.007982584946129412,0.032380850015175225,0.010873780306719913,0.017558153825566317,0.3117810880764229,0.32291607525863153,0.007824527031183243,0.003148152542114258,0.011128580751642584,0.003755373376607895,0.00011830910883366362,2.550684577267883e-05,0.00028794330154162856,2.9943614421552398e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,shift_naive,oracle_coords_only,baseline,-0.0025386700138379514,-0.017890238518982568,0.036063953799338536,0.028314758287720197,0.018278282158522716,0.3476139752395105,0.3513839727969097,0.013202198665589094,0.0037487181067466734,0.028554550282284617,0.013198462523892522,0.0002815978641145875,3.278096561250594e-05,0.0020331540380564023,0.0005325207564717034,,,,,6,0.5,0.1876163064826506,0.8123836935173494,6.0
1,shift_naive,oracle_coords_only,depth4_light,0.0052113558761702206,-0.02683107692870189,0.05052464175878346,0.03418360712357191,0.03926999987719708,0.3581304215215513,0.35536521337771615,0.011294780888967217,0.0015213585376739503,0.029465401863493026,0.010750869965925813,0.0002873664483142656,6.259448129134704e-06,0.003240891417157061,0.0003695459618999137,,,,,6,0.5,0.1876163064826506,0.8123836935173494,6.0
1,shift_naive,oracle_coords_only,depth7_high_capacity,0.009744759691594898,-0.03177885208858487,0.0666034415212747,0.047725915850371066,0.02696769295028592,0.33140413831167304,0.34715763676032335,0.01609592920690775,0.006783296815305948,0.016170403722673653,0.006808797569572925,0.0003732928392468701,7.440691799402244e-05,0.0005619977452149818,0.0001251321703569304,,,,,6,0.6666666666666666,0.299993315138392,0.9032285888942195,6.0
1,shift_naive,oracle_s_only,baseline,-0.0045609575453128826,-0.019976834237207322,0.04023644028496999,0.03208889161408335,0.014287510412734024,0.3476139752395105,0.3467120201115427,0.013202198665589094,0.002085952627658844,0.028554550282284617,0.009591940976679324,0.0002815978641145875,1.9217776674234572e-05,0.0020331540380564023,0.00022362574425225783,,,,,6,0.3333333333333333,0.09677141110578041,0.700006684861608,6.0
1,shift_naive,oracle_s_only,depth4_light,-0.004769099895568729,-0.016829254091604462,0.040906370351165955,0.026852913014227195,0.030286261249660815,0.3581304215215513,0.3662701982347445,0.011294780888967217,0.0015776404544711113,0.029465401863493026,0.005738836012780666,0.0002873664483142656,4.527131998138212e-06,0.003240891417157061,0.0001497118028568548,,,,,6,0.3333333333333333,0.09677141110578041,0.700006684861608,6.0
1,shift_naive,oracle_s_only,depth7_high_capacity,0.0004355344095523517,-0.023482847261657322,0.06812185606607002,0.04604620592014372,0.04230788553955652,0.33140413831167304,0.3295984926741389,0.01609592920690775,0.004514821743965149,0.016170403722673653,0.009219603662192821,0.0003732928392468701,4.2829982438172535e-05,0.0005619977452149818,0.00022647191858855587,,,,,6,0.5,0.1876163064826506,0.8123836935173494,6.0
1,shift_preserve,oracle_coords_only,baseline,0.18988444916403321,0.07758025220591735,0.33191034140772524,0.11819532634247838,0.21616352761356122,0.13032780378747816,0.3215455298839982,0.011272449898719788,0.0016443045325577259,0.030645501304417847,0.004554594623297453,0.0002441507349073925,9.287051680396624e-06,0.0020633313428702776,5.1278020361489864e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,shift_preserve,oracle_coords_only,depth4_light,0.18998597078422805,0.048386452139888445,0.3384217558625885,0.13147415985480485,0.2512928685657265,0.15605383758229407,0.33022342541166155,0.010920157715957612,0.0014139431342482566,0.024809373629651965,0.0006076795506523922,0.0002732046294875656,1.0607025151880514e-05,0.0015275225096070795,7.213574784585848e-06,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,shift_preserve,oracle_coords_only,depth7_high_capacity,0.21246418438040798,0.07558410371904138,0.3298143406998258,0.11857003631269655,0.22106605577651703,0.1276559538008045,0.32432310480097115,0.009041214703209698,0.0010894261419773102,0.028886617667600513,0.007665381100773811,0.00021840220212673085,7.94153323247812e-06,0.002114590661758603,0.000131033050750247,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,shift_preserve,oracle_s_only,baseline,0.20300242521945944,0.08896134126621622,0.3288875124484292,0.11434242763721614,0.20869788555961172,0.13032780378747816,0.3277102793797409,0.011272449898719788,0.0007563457101583481,0.030645501304417847,0.00473632860481739,0.0002441507349073925,2.1796884616587774e-06,0.0020633313428702776,7.777407644515399e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,shift_preserve,oracle_s_only,depth4_light,0.19439733765232436,0.05515620169635073,0.3372000961493453,0.12865122286499803,0.24592675458370963,0.15605383758229407,0.3357381156479232,0.010920157715957612,0.0009085139602422714,0.024809373629651965,0.0023093383774161337,0.0002732046294875656,2.3840504923838954e-06,0.0015275225096070795,1.6712781590072457e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,shift_preserve,oracle_s_only,depth7_high_capacity,0.21233194641601494,0.09532581461519823,0.3232890633588651,0.10662190281750329,0.20105222825217825,0.1276559538008045,0.32979392561821463,0.009041214703209698,0.0018540129154920577,0.028886617667600513,0.005171660556644201,0.00021840220212673085,1.2854232240659811e-05,0.002114590661758603,6.357431061413551e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
1,tail_corr,oracle_coords_only,baseline,0.002268698507557093,-0.010763006348487557,0.016843316617890434,0.012060671712222241,0.008221236254391098,0.19034356673309336,0.20180520976976224,0.010926852985098958,0.0019452426493167876,0.012280004623532296,0.0036121876560151578,0.0001631972062027441,1.1062426674108483e-05,0.0004128975648337955,6.563027760905771e-05,,,,,18,0.6111111111111112,0.3861904160223791,0.7969475342783638,18.0
1,tail_corr,oracle_coords_only,depth4_light,0.0021066656207165413,-0.008358632520824427,0.020550381562357438,0.011356160077008471,0.01098208637256164,0.18888830460681838,0.20004031522489754,0.011199808280915022,0.0020482833638787268,0.01055899184346199,0.002186215069890022,0.00018577851943536142,8.272055953767762e-06,0.0004798333124273952,2.7159771720087324e-05,,,,,18,0.6111111111111112,0.3861904160223791,0.7969475342783638,18.0
1,tail_corr,oracle_coords_only,depth7_high_capacity,-0.0003335763258479757,-0.01333707900611843,0.014330777566016991,0.013419710649593701,0.015154058307655108,0.1813937140004761,0.1835687998728197,0.011007242091186345,0.00229212114950642,0.009227440521121025,0.004371742598712445,0.00023890645122351262,1.298405041466623e-05,0.00038584929341807837,6.640153802172344e-05,,,,,18,0.5,0.29031021505169974,0.7096897849483003,18.0
1,tail_corr,oracle_s_only,baseline,0.0049577631809955,-0.01034992968187569,0.017901539170798602,0.012779827919136968,0.013727916287731266,0.19034356673309336,0.20274891194425843,0.010926852985098958,0.002528567460179329,0.012280004623532296,0.003995066700875759,0.0001631972062027441,1.6008759848881854e-05,0.0004128975648337955,4.819182035281988e-05,,,,,18,0.6666666666666666,0.43749467295945105,0.837212252491663,18.0
1,tail_corr,oracle_s_only,depth4_light,0.0036722711657978385,-0.012701397580821236,0.017143439474801885,0.013054045093455065,0.020388007367509585,0.18888830460681838,0.20371616597705866,0.011199808280915022,0.0014573321625590324,0.01055899184346199,0.00264588682949543,0.00018577851943536142,5.100971544330415e-06,0.0004798333124273952,1.9228306907268055e-05,,,,,18,0.6111111111111112,0.3861904160223791,0.7969475342783638,18.0
1,tail_corr,oracle_s_only,depth7_high_capacity,-0.000799360257101929,-0.01868266912882362,0.02324656632521617,0.015411150925257518,0.018358106903984622,0.1813937140004761,0.18983485717627774,0.011007242091186345,0.002226206248998642,0.009227440521121025,0.004644204527512193,0.00023890645122351262,1.2693734250427317e-05,0.00038584929341807837,7.401104384356413e-05,,,,,18,0.4444444444444444,0.24559518127005633,0.6628358435795723,18.0
2,mixture_extremes,oracle_coords_only,baseline,0.017978619990053527,0.006811924994304996,0.03788574173614422,0.013382827660970119,0.019952830818640403,0.30534495194552275,0.31767589217226727,0.00799575816653669,0.000496294754743576,0.01266027036011219,0.005249422415345907,0.00012056002236559124,2.1723804045966413e-06,0.0004089972914562865,5.723180655603521e-05,0.5730995981029654,0.6473902339717632,0.573916100113226,0.64853152554545,6,1.0,0.6096657120978346,1.0,6.0
2,mixture_extremes,oracle_coords_only,depth4_light,0.023727644090265385,0.013309864571594915,0.03383035180604168,0.009491418546156396,0.016297551608537228,0.30808725993103236,0.3320007136078196,0.008477436356060207,0.00030159880220890047,0.014467073300853372,0.004144146455451846,0.00012691632236042593,1.21109505530022e-06,0.0005303539756723153,4.432273617006011e-05,0.5730995981029654,0.6473902339717632,0.573916100113226,0.64853152554545,6,1.0,0.6096657120978346,1.0,6.0
2,mixture_extremes,oracle_coords_only,depth7_high_capacity,0.026538524761979168,0.007834572759976205,0.04639466573138837,0.017823212436481852,0.033616610294456443,0.29854654434190153,0.32508506910388074,0.00412387728691101,0.0025518190413713455,0.01395201613139361,0.0054701966814696785,6.18009892041679e-05,1.097946818352144e-05,0.0003957833454935007,7.01202670589697e-05,0.5730995981029654,0.6473902339717632,0.573916100113226,0.64853152554545,6,1.0,0.6096657120978346,1.0,6.0
2,mixture_extremes,oracle_s_only,baseline,0.0229792172009788,0.010176679556915091,0.03338563607206262,0.009620548987617156,0.01803982274083113,0.30534495194552275,0.32320504040294235,0.00799575816653669,0.002250887749530375,0.01266027036011219,0.004798755574226379,0.00012056002236559124,8.901576202696782e-06,0.0004089972914562865,4.8609290243208673e-05,0.5730995981029654,0.6473902339717632,0.573916100113226,0.64853152554545,6,1.0,0.6096657120978346,1.0,6.0
2,mixture_extremes,oracle_s_only,depth4_light,0.027275138984234393,0.014761029682417853,0.040513914205615,0.011101354336170459,0.014721672725709956,0.30808725993103236,0.3324450336462374,0.008477436356060207,0.0007849445208907127,0.014467073300853372,0.004263419517874718,0.00012691632236042593,1.343109314110524e-06,0.0005303539756723153,3.986739571918668e-05,0.5730995981029654,0.6473902339717632,0.573916100113226,0.64853152554545,6,1.0,0.6096657120978346,1.0,6.0
2,mixture_extremes,oracle_s_only,depth7_high_capacity,0.018128621591966515,0.008598154093894445,0.04437076033558886,0.015346901270462596,0.02317978815900977,0.29854654434190153,0.31168646771985564,0.00412387728691101,0.001356163337826729,0.01395201613139361,0.005123363171517849,6.18009892041679e-05,6.371956319168763e-06,0.0003957833454935007,5.151754417624441e-05,0.5730995981029654,0.6473902339717632,0.573916100113226,0.64853152554545,6,1.0,0.6096657120978346,1.0,6.0
2,shift_naive,oracle_coords_only,baseline,0.005450023620318204,-0.036353730339489576,0.05561341988340114,0.042603430129266553,0.04129329958154752,0.36831944116741894,0.37142166837390916,0.006792540575005114,0.001002054101228714,0.015732050564745442,0.005580730339884758,9.348491728936884e-05,3.864050152244971e-06,0.0006342843145316266,7.11213203292421e-05,0.6301903563037943,0.760284675463569,0.7225625320160965,0.9000488676239455,6,0.5,0.1876163064826506,0.8123836935173494,6.0
2,shift_naive,oracle_coords_only,depth4_light,0.006491190255433238,-0.028648270797398973,0.05961644428353108,0.03967257382487395,0.04376962291232753,0.3782225897532055,0.3825302686640034,0.004929396738298238,0.0009390953183174134,0.01595781742297113,0.005128126713819802,4.3184912019351254e-05,1.5903508078684726e-06,0.0007908552987811097,5.369503203332474e-05,0.6301903563037943,0.760284675463569,0.7225625320160965,0.9000488676239455,6,0.6666666666666666,0.299993315138392,0.9032285888942195,6.0
2,shift_naive,oracle_coords_only,depth7_high_capacity,0.015168897002840409,0.005805361442676577,0.0589642726418262,0.02362902222302378,0.0339459008770691,0.3611761365618793,0.3715563975320152,0.010976332794874907,0.0048149224787950515,0.021471482719480992,0.0046399385586380956,0.00020214458187105592,3.0536061612550274e-05,0.0007009370807641571,5.410016607223784e-05,0.6301903563037943,0.760284675463569,0.7225625320160965,0.9000488676239455,6,1.0,0.6096657120978346,1.0,6.0
2,shift_naive,oracle_s_only,baseline,0.013495084532054225,-0.02434344162451477,0.06688574381088568,0.040435933930342206,0.04942342657086355,0.36831944116741894,0.38181452569947316,0.006792540575005114,0.0015025735631585121,0.015732050564745442,0.00554272635485977,9.348491728936884e-05,5.80517943710893e-06,0.0006342843145316266,0.00010428801123437461,0.6301903563037943,0.760284675463569,0.7225625320160965,0.9000488676239455,6,0.8333333333333334,0.43649717781352987,0.9699466302516935,6.0
2,shift_naive,oracle_s_only,depth4_light,-0.0031532416204113596,-0.038950412929162626,0.05992890056442936,0.04606217609358618,0.03884905771234072,0.3782225897532055,0.3692843034435029,0.004929396738298238,0.00033878968954086303,0.01595781742297113,0.003824334319122136,4.3184912019351254e-05,6.5962211169591e-07,0.0007908552987811097,5.2108995092355585e-05,0.6301903563037943,0.760284675463569,0.7225625320160965,0.9000488676239455,6,0.3333333333333333,0.09677141110578041,0.700006684861608,6.0
2,shift_naive,oracle_s_only,depth7_high_capacity,0.02035101050769289,-0.0020281370817928244,0.06056487747637572,0.026581681434010997,0.04180223463308938,0.3611761365618793,0.38031444743300713,0.010976332794874907,0.0028196533985435962,0.021471482719480992,0.0074452762093394995,0.00020214458187105592,1.6267874232325673e-05,0.0007009370807641571,0.00013844856710160537,0.6301903563037943,0.760284675463569,0.7225625320160965,0.9000488676239455,6,0.8333333333333334,0.43649717781352987,0.9699466302516935,6.0
2,shift_preserve,oracle_coords_only,baseline,0.09575041369308218,0.055778486176344726,0.23562431106354065,0.07760231564152895,0.13898838180083617,0.12033585017598174,0.26434368394011004,0.010765360874962061,0.0011379630640149117,0.017495547944121063,0.00467764013260603,0.0002511139631079723,4.785917344318174e-06,0.000754015032105837,4.158652438455246e-05,0.629497555449894,0.7595961694780973,0.6299896565769142,0.7595333464816942,6,1.0,0.6096657120978346,1.0,6.0
2,shift_preserve,oracle_coords_only,depth4_light,0.09185481853104363,0.05949944019369909,0.24307205756392786,0.0816493318689417,0.1252598372061109,0.1334513292358338,0.2672888054194506,0.010432711230684072,0.0013014128275215626,0.01126727742254734,0.002908092164993286,0.0002609463940787165,5.387703106980055e-06,0.0005423531018095152,2.1262309343560645e-05,0.629497555449894,0.7595961694780973,0.6299896565769142,0.7595333464816942,6,1.0,0.6096657120978346,1.0,6.0
2,shift_preserve,oracle_coords_only,depth7_high_capacity,0.09635940516865175,0.04573324020988957,0.23716993163898337,0.08212534926828972,0.15021089774489846,0.12037135022437176,0.259666661287021,0.009720877300947905,0.0030396895237267017,0.022523169840872288,0.005199343501031399,0.00020944749918347247,2.1449593474185943e-05,0.0009119726964401273,6.051157648191369e-05,0.629497555449894,0.7595961694780973,0.6299896565769142,0.7595333464816942,6,1.0,0.6096657120978346,1.0,6.0
2,shift_preserve,oracle_s_only,baseline,0.08291489798774357,0.05110040626039993,0.257728496512649,0.09261417999046491,0.1581394528486456,0.12033585017598174,0.2539588990323939,0.010765360874962061,0.0010227530926465989,0.017495547944121063,0.005861391883343458,0.0002511139631079723,7.205535147070474e-06,0.000754015032105837,9.596723337007085e-05,0.629497555449894,0.7595961694780973,0.6299896565769142,0.7595333464816942,6,1.0,0.6096657120978346,1.0,6.0
2,shift_preserve,oracle_s_only,depth4_light,0.0861259294938172,0.04523218931486615,0.2448531401848556,0.08898926664422108,0.13382599402956014,0.1334513292358338,0.2671496339976536,0.010432711230684072,0.00021363653391599655,0.01126727742254734,0.0005988213419914246,0.0002609463940787165,5.937835768078559e-07,0.0005423531018095152,2.185320352580682e-06,0.629497555449894,0.7595961694780973,0.6299896565769142,0.7595333464816942,6,1.0,0.6096657120978346,1.0,6.0
2,shift_preserve,oracle_s_only,depth7_high_capacity,0.09124219650560558,0.04851674536380712,0.246557545260518,0.08577318262855102,0.1473429559417434,0.12037135022437176,0.2545494526239748,0.009720877300947905,0.003575629550218582,0.022523169840872288,0.007474944014847279,0.00020944749918347247,4.8915696245337034e-05,0.0009119726964401273,0.00010000247839519009,0.629497555449894,0.7595961694780973,0.6299896565769142,0.7595333464816942,6,1.0,0.6096657120978346,1.0,6.0
2,tail_corr,oracle_coords_only,baseline,0.00484036652236524,-0.00447506912256963,0.023226219974245198,0.011828337056437297,0.012331871004851697,0.10455547720021349,0.12276266747334197,0.01043597424030304,0.0024217827931046487,0.011780045026913285,0.0037780029013752938,0.00015592939069687732,1.2257357076508591e-05,0.0003869456569000605,3.416338912917731e-05,0.6023570819703821,0.7075805439619901,0.6026473826818417,0.7074098992644825,18,0.7222222222222222,0.4912734343970254,0.8750024662044601,18.0
2,tail_corr,oracle_coords_only,depth4_light,0.00479419546070297,-0.006793178750032228,0.026754642390281545,0.011995782270405422,0.012609194360862854,0.11056523193457282,0.12916997364623461,0.010807653106935322,0.0009371635526418685,0.011091794672235847,0.003148029131197836,0.00015946327552429518,3.137533234951962e-06,0.00037587259005126037,2.739743587800455e-05,0.6023570819703821,0.7075805439619901,0.6026473826818417,0.7074098992644825,18,0.6666666666666666,0.43749467295945105,0.837212252491663,18.0
2,tail_corr,oracle_coords_only,depth7_high_capacity,0.008507329209656675,-0.00033678448581122655,0.030019699780012152,0.011094044866158245,0.013404267345095658,0.10023368154163574,0.12080253631304536,0.010363220902439206,0.0017289840966463088,0.00974410699806176,0.004366892080008984,0.00018234414138898697,8.086134515892418e-06,0.000410923626542705,6.628990438634496e-05,0.6023570819703821,0.7075805439619901,0.6026473826818417,0.7074098992644825,18,0.8888888888888888,0.672002348698212,0.9689804773543876,18.0
2,tail_corr,oracle_s_only,baseline,0.003794747133132513,-0.00461265640121055,0.024715470442073468,0.012825848866277141,0.012269454563067175,0.10455547720021349,0.129060895021677,0.01043597424030304,0.002129368401877582,0.011780045026913285,0.004262951298058033,0.00015592939069687732,8.835085376776235e-06,0.0003869456569000605,4.6721323714593876e-05,0.6023570819703821,0.7075805439619901,0.6026473826818417,0.7074098992644825,18,0.8333333333333334,0.6077796189608428,0.9416342319413856,18.0
2,tail_corr,oracle_s_only,depth4_light,0.004747676505005682,-0.009864735045150343,0.02522376594441294,0.014687488008509386,0.014916273243972822,0.11056523193457282,0.1240118922986765,0.010807653106935322,0.0010291457831859588,0.011091794672235847,0.002226665587723255,0.00015946327552429518,1.7837738199584764e-06,0.00037587259005126037,1.6204980279196025e-05,0.6023570819703821,0.7075805439619901,0.6026473826818417,0.7074098992644825,18,0.6111111111111112,0.3861904160223791,0.7969475342783638,18.0
2,tail_corr,oracle_s_only,depth7_high_capacity,0.003967645437009636,-0.006556069575636973,0.026005305595216622,0.012726324473552316,0.019376081956513875,0.10023368154163574,0.11312011724629031,0.010363220902439206,0.0019292561244219541,0.00974410699806176,0.0046711342349648475,0.00018234414138898697,9.60666432881718e-06,0.000410923626542705,6.281524995171711e-05,0.6023570819703821,0.7075805439619901,0.6026473826818417,0.7074098992644825,18,0.7222222222222222,0.4912734343970254,0.8750024662044601,18.0
3,mixture_extremes,oracle_coords_only,baseline,0.03380430604214507,0.021754649075357235,0.041543829537053295,0.009689585146978968,0.008790308802234914,0.30064040724246943,0.3239676700431855,0.01320462738852948,0.0026674239337444307,0.014936321026459337,0.007276148935779929,0.0003466871952372084,2.7151139525502535e-05,0.00046360096177951724,7.687474461537235e-05,,,,,6,1.0,0.6096657120978346,1.0,6.0
